w534	t634	3
w557	t215	5
w162	t730	3
w163	t198	3
w537	t971	5
w357	t278	3
w40	t805	2
w787	t749	3
w375	t876	1
w528	t613	1
w478	t725	3
w834	t533	3
w45	t83	3
w78	t264	5
w58	t592	1
w384	t1035	3
w646	t225	3
w467	t320	3
w73	t918	3
w336	t186	3
w647	t659	3
w660	t1035	3
w109	t542	5
w631	t3	3
w802	t56	1
w469	t291	5
w671	t990	5
w226	t1035	3
w618	t500	3
w405	t682	5
w313	t757	2
w657	t794	5
w508	t644	5
w814	t41	5
w275	t157	5
w826	t403	3
w451	t315	3
w729	t48	5
w229	t517	5
w616	t908	3
w741	t529	5
w760	t997	5
w518	t632	5
w664	t794	3
w224	t1019	5
w480	t244	3
w787	t131	3
w676	t32	5
w113	t608	3
w254	t304	3
w239	t3	1
w255	t554	1
w276	t900	2
w26	t345	5
w376	t719	4
w576	t552	3
w662	t1008	3
w513	t333	3
w462	t849	5
w281	t219	3
w696	t1015	4
w195	t164	1
w200	t497	5
w494	t230	3
w71	t958	1
w830	t321	3
w459	t698	5
w470	t883	5
w577	t665	5
w33	t650	2
w277	t744	5
w372	t776	2
w420	t311	5
w480	t906	5
w261	t785	5
w179	t623	2
w224	t406	3
w144	t931	3
w481	t937	5
w159	t61	3
w726	t779	3
w499	t596	3
w152	t1041	3
w524	t596	3
w832	t148	3
w200	t200	5
w171	t145	2
w606	t603	3
w487	t12	1
w49	t144	3
w203	t397	3
w600	t431	3
w268	t231	5
w697	t176	5
w473	t193	5
w382	t929	3
w797	t216	5
w642	t78	2
w557	t496	2
w190	t611	3
w103	t357	4
w440	t694	3
w725	t732	5
w264	t38	4
w576	t785	5
w133	t26	5
w305	t665	5
w214	t495	5
w827	t40	4
w619	t331	3
w760	t847	3
w395	t864	5
w519	t775	3
w298	t267	2
w719	t806	5
w129	t216	5
w181	t71	3
w643	t966	2
w196	t959	4
w752	t1019	5
w421	t512	3
w164	t891	3
w277	t314	3
w605	t284	3
w25	t718	3
w191	t684	1
w313	t772	5
w83	t100	4
w758	t112	5
w818	t692	1
w561	t286	2
w801	t581	2
w240	t12	1
w197	t348	3
w341	t240	3
w49	t872	3
w345	t395	5
w18	t3	3
w643	t939	3
w70	t47	3
w685	t856	1
w552	t897	3
w607	t473	5
w165	t446	5
w540	t73	5
w787	t904	3
w434	t944	3
w116	t653	4
w788	t268	4
w253	t641	5
w422	t154	5
w285	t84	3
w561	t278	3
w214	t883	5
w256	t317	5
w729	t285	5
w375	t44	3
w400	t1038	3
w801	t759	5
w615	t684	1
w564	t750	1
w0	t290	3
w460	t343	5
w450	t934	5
w470	t385	3
w738	t60	5
w84	t187	3
w187	t7	3
w274	t869	5
w764	t629	3
w826	t743	3
w524	t470	3
w367	t189	1
w788	t1037	3
w816	t529	5
w405	t450	3
w552	t72	3
w657	t131	3
w771	t318	1
w124	t255	3
w787	t727	3
w59	t673	5
w46	t722	3
w389	t673	5
w301	t984	3
w425	t487	5
w116	t569	3
w78	t181	1
w731	t969	3
w124	t497	3
w144	t311	5
w40	t974	3
w793	t162	3
w267	t663	3
w448	t687	3
w173	t163	3
w646	t658	3
w762	t992	5
w192	t954	3
w193	t603	3
w615	t535	5
w774	t220	3
w253	t958	1
w301	t641	5
w664	t64	5
w743	t361	3
w621	t702	5
w594	t714	3
w214	t435	3
w708	t636	4
w133	t515	2
w567	t327	3
w762	t717	3
w300	t737	3
w680	t255	3
w54	t833	3
w125	t929	3
w467	t274	3
w534	t106	5
w766	t323	5
w527	t497	1
w582	t333	3
w641	t926	5
w81	t818	5
w519	t540	3
w480	t857	3
w522	t50	3
w559	t604	1
w73	t207	3
w606	t863	3
w42	t822	5
w649	t191	3
w179	t886	5
w43	t130	5
w505	t1043	2
w388	t919	5
w694	t270	3
w217	t61	3
w121	t400	3
w548	t560	3
w420	t780	3
w821	t392	5
w779	t174	5
w614	t826	3
w551	t92	3
w450	t1031	5
w809	t603	3
w588	t272	3
w328	t371	3
w614	t278	3
w184	t702	5
w448	t181	3
w817	t888	3
w139	t195	3
w451	t832	3
w90	t31	5
w397	t653	3
w259	t401	1
w494	t633	3
w702	t633	3
w247	t357	3
w394	t401	1
w606	t916	1
w637	t406	3
w624	t824	5
w329	t509	2
w49	t65	1
w557	t891	3
w199	t59	4
w54	t939	3
w593	t852	3
w340	t840	4
w423	t204	3
w303	t207	3
w137	t994	3
w350	t244	3
w351	t748	5
w751	t686	3
w538	t890	3
w667	t555	5
w373	t357	4
w115	t1006	5
w86	t130	2
w44	t608	3
w162	t394	3
w718	t828	2
w746	t782	3
w95	t249	1
w27	t559	4
w426	t341	2
w651	t119	5
w47	t582	2
w762	t910	3
w637	t267	4
w250	t361	3
w293	t305	3
w607	t855	3
w759	t546	5
w171	t83	3
w438	t225	3
w767	t907	3
w105	t879	5
w149	t23	3
w530	t444	1
w170	t742	5
w27	t321	3
w388	t778	3
w404	t251	1
w391	t1015	4
w107	t768	4
w58	t805	3
w554	t970	3
w764	t326	3
w745	t604	5
w42	t460	4
w668	t8	3
w508	t225	3
w494	t468	3
w700	t794	3
w482	t1038	3
w801	t1039	1
w492	t118	3
w735	t719	4
w458	t280	3
w612	t780	1
w494	t350	3
w312	t453	3
w470	t404	3
w512	t596	3
w187	t802	5
w591	t691	5
w209	t1001	3
w598	t962	3
w234	t650	2
w249	t971	5
w662	t151	5
w822	t169	3
w195	t389	3
w157	t863	2
w347	t830	3
w154	t845	1
w434	t1044	3
w353	t840	1
w767	t207	3
w793	t190	3
w41	t129	5
w487	t1037	3
w820	t410	3
w321	t734	5
w604	t714	3
w360	t406	3
w54	t761	3
w37	t719	1
w124	t695	4
w826	t29	3
w236	t371	1
w751	t1002	3
w731	t859	5
w654	t512	3
w781	t392	5
w710	t818	5
w586	t845	3
w618	t27	3
w288	t540	3
w743	t3	1
w10	t641	5
w310	t678	4
w680	t479	5
w572	t805	3
w658	t742	5
w372	t729	3
w804	t455	3
w132	t525	3
w135	t462	3
w761	t877	3
w262	t743	3
w51	t137	2
w168	t709	5
w129	t267	4
w494	t414	3
w540	t420	3
w414	t491	5
w149	t757	3
w756	t36	5
w96	t170	5
w487	t772	5
w430	t396	3
w488	t588	3
w276	t1043	3
w811	t593	5
w547	t919	5
w10	t484	1
w274	t281	4
w115	t409	1
w308	t69	5
w97	t648	2
w61	t556	3
w345	t505	4
w743	t750	1
w166	t1013	3
w150	t116	3
w575	t706	3
w239	t982	3
w804	t89	5
w52	t1006	5
w573	t854	5
w328	t683	3
w591	t56	5
w733	t840	3
w530	t471	5
w434	t661	1
w396	t847	3
w649	t453	3
w432	t782	3
w454	t566	5
w719	t9	3
w253	t603	3
w327	t861	3
w300	t78	3
w432	t1048	3
w662	t133	1
w696	t330	3
w280	t41	5
w74	t255	3
w81	t216	5
w424	t714	3
w100	t150	1
w37	t198	3
w47	t696	3
w680	t146	3
w826	t301	2
w69	t382	1
w445	t731	3
w277	t555	5
w29	t604	4
w764	t838	3
w818	t356	1
w689	t12	1
w742	t438	3
w63	t374	3
w791	t5	5
w309	t451	5
w821	t784	5
w573	t1015	4
w772	t699	2
w657	t171	3
w121	t785	5
w192	t666	3
w766	t52	5
w307	t899	2
w221	t249	1
w476	t662	4
w301	t792	3
w238	t172	5
w10	t766	5
w787	t366	3
w160	t152	5
w195	t333	3
w609	t703	3
w137	t525	3
w69	t471	5
w138	t368	3
w422	t929	3
w524	t1024	4
w766	t650	3
w18	t356	1
w625	t682	1
w542	t385	1
w107	t126	1
w75	t1036	3
w236	t412	1
w580	t435	3
w727	t756	4
w664	t279	5
w291	t436	3
w82	t488	3
w442	t695	3
w185	t979	3
w776	t701	5
w48	t1001	3
w346	t937	5
w508	t109	3
w767	t330	3
w400	t57	3
w74	t158	3
w370	t673	5
w704	t982	3
w324	t750	1
w110	t775	3
w821	t170	5
w225	t283	4
w733	t220	3
w253	t713	3
w567	t978	2
w765	t265	5
w7	t251	3
w439	t397	3
w346	t837	3
w517	t719	4
w103	t293	4
w159	t785	1
w396	t918	1
w610	t346	2
w530	t4	3
w666	t984	3
w235	t497	1
w382	t343	5
w790	t896	1
w702	t639	1
w609	t879	5
w174	t446	1
w178	t101	3
w361	t371	1
w478	t152	5
w596	t577	3
w518	t1018	5
w505	t465	5
w631	t574	4
w461	t448	1
w157	t322	1
w183	t62	1
w199	t243	3
w252	t789	3
w488	t255	3
w57	t608	3
w376	t720	5
w660	t930	3
w239	t560	2
w345	t213	3
w426	t368	3
w634	t856	1
w828	t883	5
w604	t818	5
w456	t947	3
w184	t445	3
w43	t826	3
w818	t300	3
w412	t202	5
w806	t558	2
w359	t735	3
w594	t1043	2
w735	t721	5
w668	t70	4
w468	t762	2
w208	t754	2
w204	t357	3
w696	t438	3
w59	t700	5
w19	t380	4
w236	t296	3
w566	t818	1
w605	t957	5
w384	t559	5
w794	t978	3
w724	t992	5
w641	t407	1
w464	t592	1
w478	t199	3
w818	t947	3
w81	t608	3
w828	t714	3
w740	t825	3
w553	t454	3
w794	t813	3
w321	t878	3
w44	t1019	5
w668	t972	3
w246	t766	4
w450	t402	3
w224	t368	1
w406	t766	3
w392	t733	1
w274	t726	3
w742	t603	3
w291	t189	3
w663	t816	3
w165	t401	5
w59	t208	5
w431	t213	3
w324	t342	2
w664	t386	1
w42	t445	3
w702	t565	3
w638	t374	3
w500	t494	3
w123	t631	2
w8	t222	3
w160	t1012	3
w649	t710	3
w790	t15	1
w324	t273	3
w150	t114	5
w475	t819	2
w363	t1045	3
w101	t959	4
w511	t965	1
w493	t407	3
w834	t642	4
w594	t435	3
w680	t619	3
w258	t564	3
w502	t871	4
w174	t854	5
w568	t521	1
w267	t699	3
w666	t212	3
w39	t163	3
w519	t435	3
w478	t140	1
w206	t795	5
w385	t92	3
w33	t666	3
w325	t441	3
w519	t469	5
w762	t973	5
w803	t286	2
w352	t1048	3
w826	t147	5
w37	t374	3
w148	t584	3
w541	t277	5
w213	t547	5
w225	t716	3
w324	t555	5
w793	t612	5
w150	t892	4
w802	t364	3
w387	t603	3
w464	t818	5
w391	t916	5
w96	t960	1
w557	t679	3
w4	t863	2
w45	t443	3
w506	t162	3
w664	t141	5
w126	t1004	3
w171	t964	5
w676	t861	3
w200	t544	3
w760	t586	1
w494	t802	5
w521	t658	3
w257	t511	3
w12	t257	5
w360	t1019	5
w692	t673	5
w672	t237	3
w803	t267	4
w224	t357	3
w581	t889	4
w119	t838	3
w643	t580	3
w476	t652	2
w168	t879	5
w715	t883	5
w782	t274	5
w390	t116	3
w510	t1045	3
w559	t603	3
w824	t95	3
w24	t1009	5
w748	t463	3
w638	t592	1
w87	t924	2
w284	t722	3
w232	t792	3
w640	t337	2
w603	t505	4
w478	t776	2
w690	t897	3
w751	t326	3
w110	t352	3
w244	t678	4
w59	t506	5
w416	t740	3
w504	t155	4
w213	t115	1
w486	t721	5
w767	t32	5
w397	t937	1
w722	t962	3
w251	t904	3
w60	t293	4
w676	t964	5
w547	t387	3
w257	t475	3
w517	t96	3
w173	t1006	5
w403	t455	3
w6	t931	3
w575	t371	3
w508	t653	3
w420	t719	4
w382	t806	5
w700	t847	1
w461	t353	5
w350	t806	1
w38	t336	5
w471	t167	3
w346	t644	1
w830	t1036	3
w538	t292	3
w810	t167	3
w495	t919	5
w425	t289	3
w544	t447	4
w91	t64	5
w184	t894	3
w338	t293	4
w745	t386	1
w177	t438	3
w250	t880	5
w174	t193	5
w368	t249	3
w2	t353	5
w655	t738	3
w387	t766	5
w613	t377	3
w313	t54	5
w214	t603	3
w743	t737	3
w185	t309	1
w260	t889	5
w478	t317	5
w398	t426	5
w367	t492	3
w727	t114	5
w426	t330	3
w206	t679	3
w524	t813	2
w95	t286	2
w613	t775	3
w453	t462	1
w392	t1013	3
w466	t742	5
w285	t978	2
w490	t75	3
w612	t836	3
w317	t536	5
w108	t287	3
w821	t465	5
w195	t591	5
w230	t777	5
w584	t122	3
w504	t579	3
w787	t387	5
w604	t1006	5
w562	t163	3
w110	t622	4
w38	t878	3
w657	t409	3
w615	t670	3
w398	t309	1
w182	t569	3
w429	t820	3
w610	t353	4
w258	t587	3
w112	t657	5
w120	t935	5
w236	t115	1
w492	t974	3
w9	t844	5
w798	t917	1
w745	t304	3
w98	t977	3
w780	t357	1
w598	t428	3
w95	t805	3
w476	t808	2
w171	t870	5
w186	t115	1
w662	t227	3
w583	t1051	2
w450	t80	5
w127	t858	3
w556	t318	3
w247	t115	5
w244	t784	5
w127	t953	5
w557	t883	3
w153	t608	3
w593	t921	3
w386	t243	3
w136	t1002	1
w244	t634	3
w383	t650	2
w244	t551	5
w212	t270	3
w669	t321	3
w634	t396	1
w451	t773	1
w162	t964	1
w202	t499	3
w174	t828	2
w592	t697	3
w244	t415	3
w483	t805	2
w27	t120	4
w366	t114	5
w76	t481	1
w29	t917	3
w79	t813	2
w505	t1019	5
w387	t397	3
w80	t490	4
w231	t1028	2
w759	t658	3
w743	t670	3
w603	t762	3
w215	t69	4
w561	t404	3
w82	t447	2
w375	t532	5
w470	t1006	5
w455	t347	5
w227	t777	5
w507	t837	3
w154	t441	3
w467	t1015	4
w504	t529	1
w120	t506	5
w138	t1000	1
w675	t526	3
w510	t62	4
w407	t83	3
w137	t275	3
w804	t319	3
w657	t891	3
w826	t1035	3
w660	t972	3
w782	t881	4
w393	t769	3
w455	t811	5
w822	t1009	5
w280	t1032	5
w42	t464	3
w722	t836	3
w693	t654	3
w720	t463	3
w550	t700	5
w743	t797	5
w456	t258	5
w588	t311	5
w213	t817	3
w332	t749	3
w685	t177	3
w711	t44	3
w583	t38	4
w419	t574	5
w248	t867	4
w495	t911	1
w204	t829	2
w510	t186	3
w497	t570	3
w349	t120	5
w391	t595	5
w9	t1028	3
w262	t502	5
w759	t1010	5
w765	t841	5
w309	t1004	3
w457	t501	3
w276	t2	3
w790	t792	3
w788	t84	1
w640	t19	5
w382	t165	5
w786	t441	3
w415	t668	3
w664	t716	3
w783	t751	3
w709	t62	3
w159	t718	2
w253	t270	1
w391	t189	1
w491	t674	4
w624	t663	3
w593	t718	2
w187	t889	4
w254	t719	4
w420	t997	5
w95	t517	5
w349	t1027	3
w124	t1003	4
w802	t604	2
w584	t818	1
w293	t460	4
w692	t298	5
w42	t349	3
w562	t1006	5
w247	t249	3
w726	t345	5
w169	t515	3
w532	t21	5
w577	t22	3
w608	t679	1
w188	t170	5
w727	t482	5
w751	t474	3
w396	t469	5
w650	t377	3
w122	t967	5
w230	t598	5
w252	t508	1
w785	t659	3
w286	t61	3
w8	t215	5
w204	t527	3
w549	t413	3
w422	t108	1
w414	t804	3
w145	t956	3
w236	t896	1
w187	t965	1
w557	t543	3
w772	t194	3
w534	t88	2
w711	t787	3
w578	t387	3
w709	t1020	5
w464	t88	2
w672	t988	3
w617	t421	5
w272	t738	3
w522	t1018	5
w107	t588	5
w675	t62	5
w468	t647	3
w616	t1042	3
w576	t645	2
w524	t367	3
w432	t894	4
w332	t978	2
w700	t115	1
w829	t19	5
w19	t709	5
w676	t544	3
w380	t1014	3
w144	t86	3
w585	t246	5
w812	t825	3
w809	t561	3
w420	t296	3
w147	t729	3
w63	t130	5
w631	t885	4
w824	t998	3
w450	t44	3
w678	t598	1
w508	t657	3
w640	t961	4
w159	t889	5
w442	t225	3
w514	t555	5
w485	t456	5
w534	t619	3
w108	t839	2
w54	t69	4
w391	t123	3
w149	t362	1
w447	t479	5
w468	t151	5
w614	t438	3
w778	t987	3
w784	t261	5
w39	t492	3
w659	t450	3
w418	t108	3
w128	t730	3
w685	t513	4
w97	t915	3
w388	t634	3
w702	t45	5
w126	t884	3
w656	t102	1
w124	t877	3
w341	t773	1
w250	t1015	4
w282	t840	3
w715	t221	3
w479	t81	5
w96	t327	3
w192	t647	3
w226	t974	3
w210	t14	2
w213	t805	2
w532	t923	3
w5	t614	3
w45	t265	5
w639	t465	3
w637	t368	3
w266	t133	5
w807	t109	2
w45	t458	5
w511	t43	3
w583	t267	4
w60	t1043	2
w312	t1011	1
w508	t537	3
w446	t923	3
w121	t66	5
w104	t438	3
w12	t748	1
w67	t467	5
w650	t155	4
w455	t873	3
w174	t473	5
w115	t577	3
w184	t101	2
w802	t762	3
w575	t26	5
w266	t48	5
w558	t1006	5
w659	t1015	4
w417	t768	5
w241	t319	3
w339	t608	3
w445	t689	2
w696	t258	5
w648	t688	3
w696	t770	5
w14	t311	5
w451	t447	3
w223	t935	5
w608	t286	2
w346	t223	5
w593	t460	4
w383	t395	4
w328	t217	3
w114	t472	3
w447	t273	3
w187	t1027	3
w643	t890	3
w567	t950	3
w607	t291	5
w611	t375	5
w580	t409	5
w791	t981	3
w703	t29	1
w745	t653	5
w595	t613	3
w473	t950	3
w215	t867	5
w139	t796	3
w482	t767	3
w599	t1	3
w468	t213	1
w419	t560	2
w608	t883	1
w51	t128	2
w153	t364	5
w604	t603	3
w664	t313	5
w324	t479	5
w761	t146	3
w488	t101	3
w250	t36	4
w403	t644	1
w603	t650	3
w806	t230	1
w536	t1027	3
w456	t267	4
w220	t110	2
w61	t668	3
w11	t214	3
w444	t125	3
w450	t432	1
w729	t734	5
w512	t44	3
w638	t115	1
w23	t692	1
w395	t125	3
w718	t316	4
w219	t145	2
w402	t653	4
w408	t668	3
w745	t72	3
w633	t564	3
w71	t736	4
w712	t319	3
w358	t917	1
w723	t718	3
w155	t584	3
w594	t555	5
w182	t308	3
w542	t515	2
w829	t584	3
w524	t749	3
w108	t615	3
w722	t920	3
w704	t300	3
w759	t465	5
w552	t653	4
w138	t887	3
w432	t177	2
w760	t262	5
w422	t479	5
w401	t43	3
w279	t294	3
w113	t559	5
w761	t335	3
w365	t443	5
w495	t783	3
w438	t863	2
w280	t415	3
w518	t318	3
w35	t768	4
w480	t163	3
w364	t44	3
w8	t924	3
w206	t549	3
w824	t673	5
w236	t16	3
w139	t71	3
w53	t214	3
w613	t228	3
w208	t844	5
w710	t559	3
w820	t825	3
w651	t7	3
w779	t828	4
w426	t734	5
w409	t178	5
w110	t326	3
w713	t611	3
w657	t316	4
w2	t462	3
w121	t639	1
w414	t49	3
w821	t653	1
w681	t733	1
w31	t1032	5
w159	t6	3
w589	t854	5
w607	t501	3
w717	t113	5
w159	t52	5
w608	t166	3
w72	t583	5
w120	t413	2
w722	t213	1
w352	t214	1
w627	t711	3
w658	t1006	5
w603	t396	1
w790	t984	3
w44	t163	3
w224	t965	1
w558	t919	5
w576	t468	3
w505	t695	2
w478	t896	1
w207	t234	5
w654	t612	5
w143	t97	3
w494	t742	5
w765	t101	2
w358	t947	3
w5	t493	3
w96	t280	3
w567	t949	3
w491	t784	1
w464	t409	1
w307	t461	3
w151	t472	3
w386	t636	4
w343	t662	5
w48	t284	3
w696	t714	3
w751	t869	5
w761	t112	5
w663	t501	3
w540	t159	1
w54	t601	3
w236	t834	5
w587	t549	3
w506	t876	1
w130	t620	3
w212	t766	3
w246	t217	2
w701	t173	3
w359	t322	1
w386	t439	3
w591	t67	5
w572	t917	3
w317	t953	5
w657	t926	3
w115	t965	3
w495	t330	3
w706	t204	3
w488	t534	5
w511	t600	4
w153	t558	3
w654	t724	5
w74	t588	3
w205	t792	3
w372	t286	2
w34	t461	3
w372	t340	3
w726	t454	3
w680	t809	3
w236	t182	5
w300	t193	5
w511	t364	5
w303	t980	5
w765	t690	3
w65	t679	1
w366	t144	3
w578	t283	4
w11	t440	3
w180	t819	3
w403	t769	3
w128	t884	3
w429	t355	3
w830	t66	5
w593	t910	3
w4	t436	3
w572	t249	3
w604	t917	3
w294	t834	5
w482	t1044	3
w565	t406	3
w535	t1012	1
w276	t435	3
w657	t249	3
w118	t286	2
w452	t239	3
w355	t610	4
w812	t154	5
w329	t551	1
w211	t352	5
w277	t295	3
w114	t76	5
w127	t1024	4
w534	t910	3
w795	t397	3
w39	t693	5
w585	t303	3
w251	t473	5
w453	t945	3
w10	t81	5
w722	t370	1
w583	t249	3
w170	t130	5
w72	t116	3
w84	t140	3
w191	t352	3
w649	t718	2
w834	t732	5
w827	t676	3
w739	t543	3
w495	t559	4
w659	t36	4
w417	t489	2
w263	t41	5
w690	t189	1
w786	t135	3
w562	t559	1
w463	t729	3
w205	t1049	5
w664	t693	5
w401	t688	3
w99	t802	5
w312	t50	3
w660	t537	2
w369	t247	3
w832	t568	2
w103	t536	5
w380	t488	3
w400	t682	3
w830	t35	3
w728	t267	4
w323	t556	2
w483	t467	5
w187	t679	1
w256	t405	3
w802	t1005	5
w691	t652	2
w325	t93	1
w359	t874	5
w544	t665	5
w68	t727	3
w797	t115	3
w757	t732	5
w180	t617	5
w385	t724	5
w372	t25	3
w821	t569	3
w369	t273	3
w663	t891	3
w813	t801	3
w194	t1019	5
w388	t561	3
w159	t626	3
w348	t138	3
w138	t132	3
w233	t761	3
w437	t607	5
w374	t947	3
w16	t978	2
w601	t294	3
w512	t572	5
w103	t64	5
w578	t299	3
w594	t466	3
w54	t375	5
w77	t994	3
w732	t1026	1
w32	t804	3
w2	t817	3
w566	t742	5
w774	t205	1
w531	t593	5
w500	t831	3
w505	t980	5
w155	t648	2
w1	t914	3
w344	t812	5
w116	t70	3
w476	t311	5
w743	t535	1
w277	t759	3
w57	t604	2
w781	t325	3
w142	t355	3
w224	t230	3
w452	t489	3
w772	t834	5
w737	t589	3
w808	t801	1
w757	t839	2
w419	t838	3
w704	t377	3
w164	t122	3
w728	t230	3
w587	t1022	5
w821	t394	5
w386	t745	5
w188	t70	3
w224	t559	1
w778	t722	3
w521	t465	5
w126	t740	3
w767	t420	3
w253	t719	3
w795	t182	5
w478	t1047	3
w577	t543	3
w98	t903	4
w786	t787	3
w51	t487	5
w757	t642	4
w63	t620	3
w96	t643	5
w460	t380	5
w483	t278	3
w302	t861	3
w693	t487	5
w693	t881	4
w759	t783	3
w680	t258	5
w767	t16	3
w19	t957	5
w760	t12	1
w682	t353	5
w393	t902	3
w571	t69	4
w52	t406	3
w270	t454	2
w634	t874	5
w252	t224	1
w543	t641	5
w185	t759	5
w370	t335	3
w571	t13	3
w361	t347	5
w157	t911	1
w612	t647	3
w76	t261	5
w348	t451	5
w524	t414	3
w718	t813	3
w157	t399	5
w821	t174	5
w74	t335	1
w812	t704	5
w795	t312	3
w688	t48	5
w790	t81	5
w32	t669	3
w365	t522	2
w171	t512	3
w408	t712	5
w263	t474	3
w190	t322	3
w497	t391	3
w184	t815	3
w95	t230	3
w677	t657	5
w679	t570	3
w204	t1019	5
w486	t561	3
w637	t624	1
w102	t211	3
w564	t751	3
w579	t401	1
w592	t946	1
w797	t267	4
w485	t199	3
w268	t328	5
w236	t403	3
w171	t430	3
w538	t365	3
w253	t313	5
w380	t85	1
w54	t857	3
w590	t258	5
w16	t446	5
w631	t300	3
w419	t869	5
w548	t797	5
w760	t405	1
w481	t835	2
w402	t914	3
w122	t529	1
w646	t930	3
w313	t345	5
w592	t598	1
w459	t736	4
w334	t903	4
w702	t642	4
w27	t604	4
w213	t419	2
w199	t825	3
w609	t479	3
w595	t987	3
w511	t935	5
w830	t371	3
w821	t960	3
w465	t196	3
w89	t122	3
w563	t441	3
w824	t716	3
w809	t409	1
w486	t664	3
w39	t917	3
w312	t973	5
w99	t1027	3
w121	t976	3
w596	t244	3
w534	t831	3
w366	t933	5
w811	t568	2
w245	t847	3
w473	t188	5
w814	t139	5
w157	t960	1
w585	t812	5
w420	t507	5
w713	t98	1
w552	t95	3
w827	t298	5
w711	t441	3
w434	t823	3
w355	t99	3
w529	t690	1
w578	t339	3
w325	t613	1
w696	t385	1
w336	t328	1
w715	t571	1
w418	t748	5
w605	t59	4
w287	t204	3
w725	t747	4
w114	t859	5
w103	t669	3
w508	t623	3
w305	t240	3
w483	t1019	5
w165	t649	1
w779	t586	3
w481	t58	3
w785	t690	5
w267	t759	5
w157	t196	3
w442	t658	3
w121	t285	3
w643	t225	3
w37	t409	1
w763	t529	5
w116	t537	4
w320	t140	1
w277	t1015	4
w695	t146	3
w645	t600	5
w413	t242	5
w371	t973	5
w502	t752	3
w788	t23	3
w87	t642	4
w262	t896	1
w637	t330	3
w185	t777	5
w806	t249	1
w494	t287	3
w731	t676	3
w228	t455	3
w593	t576	3
w18	t632	5
w502	t877	3
w103	t919	5
w61	t18	5
w748	t419	3
w748	t817	3
w750	t1019	5
w747	t417	3
w495	t863	3
w329	t392	5
w80	t394	5
w132	t206	4
w515	t206	4
w331	t120	4
w54	t202	5
w86	t729	3
w179	t960	1
w664	t681	3
w807	t500	3
w125	t165	5
w764	t453	3
w710	t604	1
w536	t167	3
w577	t864	5
w233	t720	5
w269	t409	1
w710	t278	3
w73	t1003	1
w752	t919	5
w340	t715	1
w531	t37	3
w467	t910	3
w391	t569	3
w169	t141	5
w351	t422	3
w75	t287	3
w733	t311	5
w416	t995	3
w450	t998	1
w224	t130	5
w502	t547	5
w55	t248	5
w313	t528	3
w236	t64	5
w143	t346	3
w835	t374	3
w672	t715	1
w559	t984	3
w60	t223	5
w603	t962	3
w750	t467	5
w185	t259	3
w480	t604	2
w505	t558	2
w694	t620	3
w99	t106	5
w207	t361	3
w692	t998	1
w256	t925	3
w771	t167	3
w486	t312	3
w530	t1040	3
w768	t458	5
w375	t470	3
w482	t57	3
w527	t126	1
w420	t605	5
w185	t1012	3
w759	t786	4
w144	t762	3
w484	t166	3
w559	t435	3
w422	t343	5
w830	t685	1
w657	t164	1
w54	t915	3
w175	t953	5
w273	t188	5
w811	t970	3
w266	t338	2
w391	t839	2
w486	t173	3
w242	t717	3
w509	t291	5
w495	t225	3
w150	t672	3
w54	t933	5
w467	t294	3
w699	t210	5
w152	t40	1
w780	t409	1
w630	t210	4
w429	t656	5
w99	t852	1
w542	t919	4
w364	t62	5
w260	t981	3
w416	t325	3
w576	t518	3
w676	t394	5
w478	t80	5
w672	t220	3
w780	t1035	3
w704	t195	3
w577	t125	3
w428	t1003	4
w573	t131	3
w102	t188	5
w64	t190	3
w699	t547	5
w231	t160	3
w593	t376	3
w644	t618	1
w134	t920	5
w762	t369	3
w278	t775	3
w189	t947	3
w410	t403	3
w435	t695	3
w132	t270	3
w200	t88	3
w807	t139	5
w304	t110	2
w806	t818	1
w142	t954	3
w320	t357	4
w665	t66	5
w764	t529	5
w766	t520	3
w186	t278	3
w414	t934	5
w821	t660	2
w106	t592	1
w187	t805	3
w498	t244	3
w63	t269	2
w154	t713	3
w236	t969	3
w1	t660	2
w802	t272	3
w213	t608	4
w74	t877	3
w643	t266	5
w293	t856	3
w200	t392	5
w557	t216	5
w57	t876	5
w682	t208	5
w407	t101	3
w105	t748	1
w287	t425	3
w74	t200	1
w401	t511	3
w57	t787	3
w485	t893	2
w195	t1004	3
w502	t687	3
w184	t735	3
w594	t414	3
w479	t347	5
w663	t322	3
w148	t778	3
w8	t468	3
w403	t701	5
w33	t527	4
w604	t561	5
w552	t801	3
w268	t350	3
w404	t857	3
w768	t80	1
w513	t630	3
w175	t176	5
w833	t804	3
w694	t313	5
w253	t131	3
w400	t186	3
w80	t54	5
w515	t275	3
w597	t172	3
w49	t933	5
w49	t271	5
w512	t1007	3
w740	t806	5
w157	t653	4
w603	t52	5
w357	t1009	1
w817	t90	3
w214	t140	3
w267	t317	4
w258	t999	3
w323	t349	1
w452	t443	1
w182	t930	3
w282	t599	2
w95	t210	4
w793	t832	3
w294	t31	5
w761	t790	3
w372	t893	3
w608	t658	3
w652	t925	3
w559	t947	3
w21	t160	3
w63	t729	3
w731	t673	5
w481	t135	2
w239	t27	3
w343	t151	5
w701	t649	2
w329	t264	5
w713	t822	4
w531	t58	3
w421	t867	4
w171	t34	3
w576	t924	2
w481	t252	1
w746	t322	3
w17	t889	4
w442	t455	3
w432	t712	5
w552	t927	4
w390	t566	5
w834	t0	3
w458	t546	5
w833	t596	3
w745	t296	3
w601	t289	3
w399	t230	3
